term_str,vector,x,y,n,num,stop,pos_max,p,s,i,h,wlen,df,idf,tfidf_n_sum,tfidf_jp_sum,tfidf_cp_sum,tfidf_l2_sum,tfidf_logn_sum,tfidf_sub_sum,tfidf_max_sum,tfidf_bool_sum
know,"[-0.00906848 -0.14496772  0.01389932  0.04366969 -0.0301271  -0.07830682
 -0.15492724 -0.03202908 -0.13606133 -0.05440799  0.16297534 -0.08992419
 -0.07650249  0.0533901   0.0012866  -0.22288556  0.06004132  0.14686589
 -0.07384054 -0.04958044  0.01801806 -0.13422531  0.09928878  0.08520801
 -0.08731704  0.08835873 -0.04750935  0.00752116  0.07371835  0.06590489
  0.07385909  0.02319004 -0.04065006 -0.05483496  0.10874631 -0.11861347
  0.02151303  0.04431442 -0.12552056  0.02317173 -0.09468517  0.02226485
  0.10942673  0.01985342 -0.12136875 -0.03942491  0.12023966 -0.08208118
  0.15593259  0.10393221  0.03828272  0.08980443  0.04573013  0.00267602
 -0.20222528 -0.00824226  0.22812346 -0.09900799 -0.07792216  0.18438391
  0.09135803 -0.01596021 -0.24945629 -0.01514069  0.0297822  -0.01238514
 -0.06186568 -0.0556662   0.18094201  0.10338745 -0.00251364 -0.0417533
 -0.13101871  0.0088691   0.08155911  0.0578182   0.13851054 -0.00491617
  0.01389942  0.0336596   0.09022376 -0.04092581  0.10337755 -0.08691635
  0.09291032  0.06396189  0.04447171 -0.21342641 -0.06562255  0.02544883
  0.01639988 -0.0918773  -0.09121591 -0.0089133   0.12755127  0.21140473
 -0.2803736   0.0337113  -0.2007166   0.01022774  0.02021733  0.0794699
  0.10160954  0.04729375  0.05129917 -0.02087051  0.09183104  0.1444157
 -0.030828   -0.14642644  0.12636176  0.17653368  0.04933472 -0.10290799
  0.09293981  0.12711184  0.01462966  0.20094153  0.03468848 -0.11446043
  0.03834448  0.16241303 -0.2288569  -0.03619663 -0.11390947  0.02271167
  0.04900974  0.15714891  0.07098702  0.03225972  0.01146153  0.03947449
 -0.06132258 -0.02669543 -0.02547967 -0.08669122  0.01956647 -0.03043942
  0.06406175 -0.00033501  0.00204204 -0.0881209  -0.17214891 -0.08164339
  0.16994883  0.00244515 -0.08250343 -0.03331451  0.12112701 -0.10508399
  0.04920911  0.13627605 -0.01973223  0.0332363  -0.19527487 -0.03189877
 -0.04454945  0.03794996 -0.1603479   0.02909925  0.00667755  0.07901844
  0.09433611 -0.30370432 -0.13044287  0.08969603  0.12127364 -0.15887712
 -0.11450385  0.17548648 -0.08150292  0.05182142 -0.05055974  0.02725984
 -0.03531148 -0.02698851  0.05942649  0.06583587 -0.05631956  0.01803101
  0.14555442 -0.15976761 -0.13276349  0.07057107  0.09066921 -0.01861542
  0.00749002 -0.07895249  0.06150495  0.07317328 -0.08013804 -0.11822338
  0.19017354  0.06500838 -0.04342615 -0.0231884  -0.16985218 -0.11119371
  0.06331939  0.06118682  0.04492238 -0.06884737  0.00178862  0.070768
 -0.12189222  0.0388994  -0.01480982 -0.18631262  0.02567117  0.03303776
  0.02873681 -0.03618296  0.04418802 -0.18297759  0.03236655 -0.04904645
  0.03944276 -0.08792431 -0.11653325 -0.00974767  0.0118884   0.02771268
  0.01556357 -0.01952014 -0.10880427 -0.09789708  0.02163174  0.06775364
 -0.07448391  0.18035488  0.1176165  -0.03342833  0.05583194  0.02047249
 -0.16272184  0.08521602 -0.07376784  0.15911303  0.01875147  0.05744688
  0.00976449 -0.13773865  0.03155959  0.05797631  0.00673863  0.00917762]",38.788002,-7.4716377,1203,0,0,VBP,0.0059120999012192785,169.14463840399003,7.402113636663829,0.043762035300134096,4,754,2.7778068762147248,0.0021457252750631283,0.0014840000986255108,0.0014840000986255108,0.001824479413260616,0.0021992520137306434,0.0022343915858094128,0.0020261006761249927,0.0015008582243499402
get,"[-0.00288724 -0.18274246  0.01674153  0.05574783 -0.0381812  -0.09230371
 -0.18977657 -0.03930426 -0.17034812 -0.06830323  0.20865966 -0.11498541
 -0.09608571  0.06427225  0.00992627 -0.27445203  0.07314724  0.19139709
 -0.08850703 -0.06654685  0.01965578 -0.16189636  0.12117925  0.11440571
 -0.11335535  0.11500305 -0.05723119  0.01173433  0.08591641  0.07706737
  0.09535164  0.03304317 -0.05746441 -0.06653313  0.13638858 -0.15326558
  0.01955202  0.05847631 -0.15514244  0.02606075 -0.12488136  0.02709998
  0.13599944  0.02946591 -0.15401706 -0.04670832  0.14594989 -0.09955736
  0.19676761  0.129592    0.05253131  0.11348366  0.05752544 -0.0047847
 -0.2547251  -0.01325445  0.2842789  -0.11715589 -0.09759385  0.2342618
  0.11674212 -0.02111504 -0.3200648  -0.01103688  0.03812521 -0.01791121
 -0.08585087 -0.07033184  0.22517304  0.12834503 -0.00137217 -0.06153231
 -0.16051336  0.00855604  0.10373709  0.07286683  0.18216981  0.00168518
  0.01826421  0.04546123  0.11868855 -0.05551751  0.13905609 -0.10393903
  0.11288038  0.07454412  0.04945758 -0.27186555 -0.07959758  0.03243556
  0.01609302 -0.11327176 -0.11749218 -0.01168605  0.15196282  0.26077846
 -0.3446429   0.0437949  -0.250257    0.0131234   0.02140255  0.09625244
  0.12368021  0.05916901  0.05749435 -0.02546002  0.11856764  0.17821427
 -0.04316377 -0.18003431  0.15702704  0.22142017  0.06373201 -0.12816153
  0.11722676  0.16518296  0.01777632  0.24788944  0.03771842 -0.13985096
  0.05098833  0.2075165  -0.28064707 -0.04404476 -0.141379    0.02281304
  0.06092168  0.19847088  0.09390365  0.03801455  0.00966928  0.04935541
 -0.08014212 -0.03835279 -0.03844169 -0.11242738  0.01811225 -0.03692491
  0.0741457   0.0035577  -0.00066994 -0.10906269 -0.21158585 -0.10748447
  0.21316952  0.00187108 -0.10108794 -0.04309861  0.15069602 -0.12541153
  0.06327812  0.17041567 -0.03105888  0.03757367 -0.24594145 -0.04344847
 -0.06043426  0.03974442 -0.1997809   0.04236744  0.00667477  0.09385989
  0.11430149 -0.3848545  -0.16108724  0.11232952  0.14475605 -0.19459401
 -0.1374421   0.21676663 -0.11002561  0.0582323  -0.06043414  0.03996026
 -0.05189594 -0.03492726  0.07209841  0.08142922 -0.07483545  0.02861531
  0.17478935 -0.19986911 -0.16691782  0.09417228  0.11852982 -0.02498206
  0.00552934 -0.09551554  0.07449158  0.0963759  -0.10902683 -0.14886816
  0.2416382   0.08511764 -0.04827476 -0.02832636 -0.21357915 -0.139286
  0.07576659  0.0757234   0.06463886 -0.08693665  0.00543045  0.09075166
 -0.15034948  0.04878001 -0.02703886 -0.24204071  0.02943656  0.03789299
  0.02930484 -0.0468129   0.05033333 -0.23393252  0.04084084 -0.06417944
  0.05697113 -0.107011   -0.14941403 -0.01155963  0.00942672  0.03125642
  0.01327938 -0.01864106 -0.13419123 -0.11613674  0.0236183   0.07984459
 -0.09013498  0.22199818  0.15609346 -0.03796009  0.06791043  0.02050683
 -0.20897783  0.10019153 -0.08768159  0.20173134  0.02635993  0.07004313
  0.01575168 -0.17018765  0.03935815  0.06901401  0.01202763  0.01357062]",40.757153,-8.457267,1013,0,0,VB,0.004978351787144746,200.86969397828236,7.6501161050387685,0.03808496918338456,3,729,2.8264525851564515,0.0018373359660084137,0.0021288689584579483,0.0021288689584579483,0.0021489107610934647,0.002006522562916863,0.001980047260312866,0.002125727412162806,0.0022159653838808783
dont,"[-0.00925711 -0.14885908  0.01133577  0.04244969 -0.02976001 -0.07743473
 -0.15199327 -0.02806847 -0.13803671 -0.05377688  0.1602254  -0.09468523
 -0.07287737  0.05680439  0.00092374 -0.21520044  0.05912891  0.14838694
 -0.06721248 -0.05493905  0.0186883  -0.12941882  0.09965193  0.08604486
 -0.08964333  0.08877423 -0.04585461  0.00767967  0.07413869  0.06830999
  0.08223338  0.02365351 -0.04018272 -0.05644963  0.11279841 -0.11722694
  0.01679268  0.04565502 -0.12430316  0.02049397 -0.10061514  0.02017081
  0.11036015  0.02282993 -0.12053448 -0.03756185  0.1222187  -0.08210126
  0.16082059  0.09973318  0.04454235  0.09147917  0.04984124  0.00155575
 -0.19720148 -0.00562582  0.22876064 -0.09256054 -0.07740016  0.18819885
  0.09225656 -0.01608379 -0.24779172 -0.00937144  0.03108113 -0.01123432
 -0.06156779 -0.05784486  0.18216066  0.10119286  0.00423505 -0.04793969
 -0.12538233  0.0132121   0.08345734  0.0579633   0.14337036 -0.00466376
  0.02014842  0.03052341  0.08873598 -0.04169378  0.1106516  -0.08678938
  0.08949633  0.06476909  0.03833693 -0.21842252 -0.06819509  0.0267081
  0.01481329 -0.08896616 -0.09095167 -0.01140533  0.12490141  0.21157272
 -0.2732031   0.03974842 -0.19822174  0.00337681  0.01526011  0.07497627
  0.10175716  0.04976869  0.04480998 -0.01526173  0.09886866  0.1396043
 -0.02783091 -0.14593287  0.12646636  0.17881584  0.0478342  -0.10681079
  0.09509087  0.1333434   0.01934718  0.19651048  0.03027918 -0.11578114
  0.04165586  0.16447453 -0.22734798 -0.03637093 -0.11688079  0.02177707
  0.05003803  0.156851    0.07025169  0.02568126  0.00746669  0.03607736
 -0.06235075 -0.02601228 -0.03062647 -0.08563814  0.02033692 -0.03222163
  0.06200653  0.00324491  0.00690309 -0.08385441 -0.1714408  -0.07822429
  0.16945685  0.00321628 -0.08252732 -0.03447175  0.12251502 -0.10536966
  0.05091778  0.14059706 -0.01915444  0.02889558 -0.19843702 -0.03156517
 -0.05274002  0.03101972 -0.1633094   0.03238542  0.00140141  0.07911917
  0.09753611 -0.3039883  -0.12692623  0.09334836  0.11681189 -0.16087154
 -0.10921943  0.16947758 -0.08285156  0.05281931 -0.04976132  0.03239083
 -0.0372411  -0.02637292  0.05819226  0.0639182  -0.0579589   0.0246916
  0.14162615 -0.15342696 -0.13402852  0.07762283  0.09682129 -0.02327263
  0.00474359 -0.07946837  0.06023133  0.07658236 -0.08070913 -0.12136848
  0.19165473  0.06639919 -0.03710958 -0.02805118 -0.17426361 -0.11268269
  0.05971708  0.06525743  0.04514519 -0.06840257 -0.00274879  0.07564972
 -0.1213034   0.03934924 -0.01683207 -0.18616666  0.02394846  0.02757909
  0.02696267 -0.03562562  0.03759975 -0.18065739  0.02726775 -0.05475291
  0.0400084  -0.09059149 -0.11627148 -0.00802132  0.01281436  0.02946588
  0.01289029 -0.01532873 -0.10894526 -0.0984555   0.01888974  0.06700037
 -0.07906172  0.17724751  0.11697719 -0.03349664  0.05687136  0.02032595
 -0.16333237  0.08293928 -0.07020331  0.16057053  0.01745379  0.05504055
  0.01180068 -0.1359221   0.02926909  0.06190158  0.00385774  0.01057525]",38.540054,-7.954253,1188,0,0,VBP,0.005838382944844974,171.28030303030303,7.420215443039139,0.043322059289715005,4,765,2.756911651903375,0.0021028730778742772,0.0018418200773844555,0.0018418200773844555,0.0020260007484489734,0.002167359819382154,0.002179765457238881,0.0021085854752778146,0.0018930269781093653
go,"[-0.00196234 -0.14939283  0.01064427  0.04643451 -0.0243102  -0.07662998
 -0.15686052 -0.02647131 -0.14703801 -0.05395252  0.17329969 -0.09287141
 -0.08226059  0.05839555  0.00838453 -0.22798365  0.05589931  0.15872191
 -0.07784071 -0.05524141  0.01818066 -0.13306002  0.10628629  0.09026983
 -0.09525049  0.09794314 -0.04605546  0.00550486  0.0690145   0.06377307
  0.07897828  0.0249807  -0.0461844  -0.05816919  0.1133508  -0.1267832
  0.02227284  0.04448516 -0.13064584  0.02643672 -0.10054799  0.02432658
  0.10969079  0.02067567 -0.1262393  -0.04164058  0.120069   -0.08335435
  0.1674857   0.10989973  0.0482478   0.09241211  0.04604536 -0.00164459
 -0.21062005 -0.00585205  0.23290037 -0.09919659 -0.07998844  0.18964575
  0.09098783 -0.01244177 -0.26637375 -0.01269611  0.03008038 -0.01045364
 -0.07244036 -0.06009927  0.19016203  0.10076279  0.0003294  -0.04542052
 -0.13072792  0.01091981  0.09095834  0.06205846  0.14925437 -0.00194723
  0.01265341  0.03715059  0.09706141 -0.04992223  0.11198377 -0.08829042
  0.09242944  0.06755244  0.04161175 -0.22768648 -0.06496794  0.02587165
  0.01037957 -0.09875367 -0.10255683 -0.01147129  0.13030955  0.21553877
 -0.29096487  0.03778473 -0.2108656   0.00983386  0.0212178   0.08276615
  0.10747202  0.04699562  0.05465938 -0.02171921  0.10292886  0.14695022
 -0.03177719 -0.15590574  0.12817504  0.18997996  0.04870514 -0.10791875
  0.10107502  0.13634065  0.02040756  0.20869474  0.02829055 -0.1214464
  0.04018407  0.16496006 -0.23183039 -0.03720063 -0.12161755  0.025394
  0.0527233   0.16795392  0.07934123  0.02601617  0.00925877  0.03395752
 -0.06767372 -0.03184106 -0.03034853 -0.08979809  0.01929604 -0.03228962
  0.06735119  0.00367053  0.00149106 -0.08624283 -0.17287394 -0.08256517
  0.1759594  -0.00211052 -0.08670962 -0.03793491  0.12396162 -0.1030057
  0.05138372  0.14606068 -0.02300051  0.02751469 -0.20246911 -0.03106636
 -0.05163832  0.03654182 -0.16931525  0.0310162   0.00664033  0.07720841
  0.10005073 -0.31591755 -0.13453186  0.09732079  0.12104592 -0.16412626
 -0.11563449  0.17988418 -0.08947204  0.05050161 -0.05627631  0.03655192
 -0.04551838 -0.02420471  0.06116959  0.06375201 -0.06588391  0.01891095
  0.14534155 -0.15858741 -0.13178329  0.07925617  0.09747397 -0.01853947
  0.00185328 -0.08198691  0.06330848  0.07599249 -0.09126934 -0.13061918
  0.20264953  0.07079031 -0.04415495 -0.03003892 -0.17759642 -0.11479173
  0.06210655  0.06720863  0.04909231 -0.0675009   0.00213784  0.07985324
 -0.12943436  0.04083715 -0.0230785  -0.19855021  0.02346232  0.03323089
  0.0233016  -0.03964016  0.04522069 -0.19622065  0.03244908 -0.05851637
  0.04863676 -0.08722901 -0.12221408 -0.00896833  0.01231968  0.02491472
  0.01742534 -0.02186576 -0.10871711 -0.09752524  0.01739044  0.06732317
 -0.07383054  0.1841547   0.13065185 -0.03498855  0.06098697  0.01844963
 -0.1683514   0.08352893 -0.07355712  0.17243764  0.02054311  0.0615826
  0.01434905 -0.1371      0.03370685  0.06395143  0.01023312  0.01683586]",39.150978,-8.227058,834,0,0,VB,0.00409866277441137,243.98201438848918,7.930630990395242,0.032504982017926155,2,557,3.214694072143357,0.0017199484733155374,0.0024063802572504233,0.0024063802572504233,0.002076707971132766,0.0018005650801962464,0.0017956342728434624,0.0018850753011460614,0.002432471405787469
see,"[-2.71823490e-03 -1.62561357e-01  1.44598391e-02  4.94873449e-02
 -3.11146900e-02 -8.26793537e-02 -1.73342198e-01 -3.56708094e-02
 -1.53973520e-01 -5.76344356e-02  1.80451334e-01 -1.06932260e-01
 -8.21746886e-02  6.06634580e-02  6.10762555e-03 -2.42976323e-01
  6.48875609e-02  1.69830143e-01 -7.88902864e-02 -5.70946969e-02
  2.14822814e-02 -1.45399109e-01  1.07921802e-01  1.00840151e-01
 -9.56435651e-02  1.02305837e-01 -5.30709028e-02  8.74620210e-03
  8.08803514e-02  7.32657835e-02  8.72718021e-02  2.49321908e-02
 -4.90213037e-02 -6.21617921e-02  1.24931499e-01 -1.36593655e-01
  2.36640982e-02  4.65563796e-02 -1.33114159e-01  2.11800132e-02
 -1.04804963e-01  2.47309674e-02  1.20154589e-01  2.37423703e-02
 -1.35249197e-01 -4.33231667e-02  1.29442468e-01 -8.51696581e-02
  1.78578019e-01  1.17391482e-01  4.40570153e-02  1.00755192e-01
  5.21435477e-02 -1.03840360e-03 -2.27501884e-01 -7.19091296e-03
  2.54114956e-01 -1.05338320e-01 -8.73962864e-02  2.01999918e-01
  9.81762111e-02 -1.65059026e-02 -2.84610152e-01 -1.69735681e-02
  3.03205159e-02 -1.36621557e-02 -7.71558508e-02 -6.71584308e-02
  1.98747456e-01  1.14060953e-01  2.74944841e-03 -5.12742065e-02
 -1.46086022e-01  8.66784249e-03  9.35606956e-02  6.92090467e-02
  1.60751611e-01 -2.00159824e-03  1.82056632e-02  3.42218094e-02
  1.02380708e-01 -5.06227463e-02  1.22597560e-01 -9.56358314e-02
  9.76687521e-02  6.43257648e-02  4.56023775e-02 -2.43524775e-01
 -7.43175372e-02  2.95275971e-02  1.41043253e-02 -1.05352618e-01
 -1.08684734e-01 -1.34585164e-02  1.39278948e-01  2.30165124e-01
 -3.11915845e-01  3.93159911e-02 -2.28128821e-01  7.80241936e-03
  2.11899038e-02  8.53051841e-02  1.11146905e-01  5.77258430e-02
  5.82045168e-02 -1.89264193e-02  1.10110298e-01  1.52811840e-01
 -3.86267267e-02 -1.64738327e-01  1.39566615e-01  1.95826337e-01
  4.97415327e-02 -1.18324943e-01  1.05544746e-01  1.44648254e-01
  1.46489395e-02  2.26278096e-01  3.60714681e-02 -1.24692164e-01
  4.58620116e-02  1.83944017e-01 -2.52263308e-01 -3.99799608e-02
 -1.28539577e-01  2.48087607e-02  5.39086014e-02  1.80395067e-01
  7.92429224e-02  3.37081961e-02  7.91841559e-03  4.01449166e-02
 -6.78955764e-02 -3.55884470e-02 -3.26129682e-02 -1.00315683e-01
  1.42773325e-02 -3.24984565e-02  6.67978227e-02  2.13966635e-03
  1.44222591e-04 -9.68179256e-02 -1.91856861e-01 -8.92991349e-02
  1.88585535e-01  1.23541499e-03 -8.74328986e-02 -4.03570347e-02
  1.29618049e-01 -1.11309126e-01  5.19231409e-02  1.57957092e-01
 -2.34523993e-02  3.33626233e-02 -2.22975597e-01 -3.76328602e-02
 -5.08934259e-02  3.60377431e-02 -1.77374989e-01  3.27344127e-02
  7.17800343e-03  8.41754302e-02  1.08658001e-01 -3.40876728e-01
 -1.46843120e-01  9.90979895e-02  1.29548088e-01 -1.73684493e-01
 -1.25294745e-01  1.95216224e-01 -9.32131559e-02  5.51342219e-02
 -5.59527799e-02  3.75874154e-02 -4.45001423e-02 -2.52930075e-02
  5.95112629e-02  7.26912692e-02 -6.80214316e-02  2.43729819e-02
  1.59981936e-01 -1.74647570e-01 -1.46375805e-01  8.33606347e-02
  1.03609376e-01 -2.57071424e-02  6.91844337e-03 -8.94202068e-02
  6.97388873e-02  8.37452561e-02 -9.27209482e-02 -1.33696079e-01
  2.12529942e-01  7.42632523e-02 -4.65660244e-02 -2.60216538e-02
 -1.90031543e-01 -1.24683812e-01  6.37240335e-02  6.59696758e-02
  5.41664995e-02 -7.73762092e-02  1.11740781e-03  8.06063637e-02
 -1.36877105e-01  4.81985211e-02 -1.80391371e-02 -2.12574899e-01
  2.59241518e-02  3.50029469e-02  2.83807069e-02 -4.21918742e-02
  4.59660515e-02 -2.05843061e-01  3.26500796e-02 -6.28169626e-02
  4.93080691e-02 -9.54240859e-02 -1.32072464e-01 -9.88114811e-03
  1.18289767e-02  3.21153365e-02  1.38189336e-02 -1.50172012e-02
 -1.19825706e-01 -1.08202927e-01  1.79543290e-02  7.75866508e-02
 -8.25596973e-02  1.99946299e-01  1.38645634e-01 -3.71135958e-02
  6.02559373e-02  1.58319455e-02 -1.86639383e-01  8.79128203e-02
 -8.01021159e-02  1.80679515e-01  2.29473952e-02  6.68397099e-02
  1.44500220e-02 -1.47763729e-01  3.15382928e-02  6.65075704e-02
  1.19295903e-02  1.38406428e-02]",39.864464,-8.444132,522,0,0,VB,0.002565350081825821,389.8103448275862,8.606628567270022,0.022079015299290603,3,415,3.6392600632491017,0.0012163731536537414,0.0012759419682354222,0.0012759419682354222,0.001321901432789754,0.0013897699169075116,0.0013369900003571034,0.001470608476012001,0.0014323096013948255
got,"[-0.00292563 -0.151438    0.01568127  0.04611898 -0.026212   -0.0794028
 -0.1543209  -0.0275167  -0.14173982 -0.05920377  0.16871107 -0.09748066
 -0.07859487  0.0579497   0.00211561 -0.21872754  0.05767825  0.15369573
 -0.0736829  -0.0538884   0.01224751 -0.13335264  0.0976318   0.08807663
 -0.08529582  0.08874212 -0.0494229   0.00479037  0.06829641  0.06069981
  0.07873998  0.03041504 -0.04108853 -0.05879326  0.10867318 -0.12132603
  0.01366303  0.04324121 -0.12617126  0.02410894 -0.10166685  0.02026949
  0.10913466  0.0253193  -0.12370376 -0.04366966  0.12221756 -0.08190671
  0.16375214  0.10615668  0.04699507  0.08906302  0.04637494  0.00178492
 -0.20615284 -0.01184318  0.23060963 -0.09913198 -0.07890372  0.18545061
  0.08745249 -0.01405695 -0.25563136 -0.01326057  0.02891047 -0.01065666
 -0.06368835 -0.06262977  0.17856298  0.0970589  -0.00183512 -0.04794158
 -0.13081834  0.00724022  0.08339494  0.05948598  0.14648022 -0.00077639
  0.01984743  0.0315806   0.09128772 -0.04450567  0.11311694 -0.08550755
  0.09099048  0.06208925  0.04288219 -0.22288331 -0.06562786  0.03095818
  0.01586447 -0.09338333 -0.09909461 -0.0126709   0.12953244  0.21055917
 -0.2845995   0.0388978  -0.20657653  0.00967847  0.01955916  0.07647087
  0.10140276  0.05300241  0.04809273 -0.02010513  0.09986905  0.14626145
 -0.03611005 -0.14427333  0.13361719  0.17965034  0.04972481 -0.10767404
  0.09959152  0.13236786  0.01885245  0.20704572  0.03364226 -0.1179843
  0.03832298  0.16498101 -0.22852533 -0.03661451 -0.11107217  0.02388472
  0.05147533  0.15642098  0.07088351  0.03038792  0.01028716  0.03695242
 -0.06799732 -0.03232157 -0.03299098 -0.0833008   0.0179143  -0.03585941
  0.06333521  0.00113735  0.00040566 -0.09048983 -0.17049038 -0.08041697
  0.16542675 -0.00078173 -0.08570038 -0.03663898  0.12284925 -0.10614749
  0.04783899  0.14015964 -0.02654051  0.03352929 -0.19789569 -0.03713802
 -0.04978615  0.03590829 -0.16581404  0.02952582 -0.0005125   0.07530146
  0.09913538 -0.30486485 -0.12832873  0.09003032  0.12174035 -0.15740226
 -0.11371842  0.17019325 -0.08705547  0.04885175 -0.05500884  0.03133529
 -0.03954821 -0.02843187  0.05428433  0.06736237 -0.06535627  0.01976015
  0.14537917 -0.15801767 -0.13371736  0.07353419  0.09392159 -0.01953937
  0.00103578 -0.08113153  0.05845485  0.07432104 -0.08788572 -0.12699054
  0.19591133  0.06974663 -0.04270454 -0.02959163 -0.17413579 -0.11364613
  0.06505035  0.06539612  0.04685578 -0.06959248 -0.00267692  0.07602976
 -0.12278277  0.04249775 -0.01685452 -0.18947779  0.02825763  0.02769516
  0.02862184 -0.04058761  0.03920237 -0.19033775  0.02992362 -0.05328715
  0.04051489 -0.0878926  -0.11542497 -0.00894393  0.01019257  0.03044845
  0.01410863 -0.01719676 -0.11210154 -0.09352844  0.01444878  0.06639992
 -0.07253093  0.18039009  0.12428106 -0.03427807  0.05753502  0.02070965
 -0.1708271   0.08207365 -0.07072648  0.16476052  0.01863364  0.05985957
  0.00759853 -0.13288768  0.02821416  0.0571129   0.00827943  0.01298643]",38.785534,-8.088324,631,0,0,VBD,0.0031010266314791058,322.47385103011095,8.333038368857357,0.02584097390296388,3,483,3.4203482106476164,0.0013830020886092937,0.0014659233445985926,0.0014659233445985926,0.001498566746264404,0.0015538590713281074,0.0015097620191576824,0.0016319934079562298,0.0016055578196551145
going,"[-0.00754163 -0.1244965   0.00983284  0.03592559 -0.02112262 -0.06120129
 -0.12892422 -0.02366995 -0.11876318 -0.05152102  0.14363389 -0.07739251
 -0.0657908   0.04501775  0.0027631  -0.19009133  0.04607196  0.13275042
 -0.06062212 -0.04038697  0.01143719 -0.11635885  0.08283431  0.07336149
 -0.0746054   0.08008461 -0.03970127  0.00730373  0.05758739  0.05447587
  0.06469198  0.02373286 -0.03925669 -0.04474705  0.09421279 -0.100109
  0.01699086  0.03925521 -0.10583576  0.02338447 -0.08326469  0.02026892
  0.093665    0.02197075 -0.10308233 -0.03730166  0.10007784 -0.06798102
  0.13730657  0.09063224  0.03728551  0.07900254  0.03828003 -0.00048817
 -0.17105061 -0.00610766  0.19768201 -0.08236014 -0.06583966  0.1566964
  0.07919376 -0.01615229 -0.21957237 -0.01458091  0.02328587 -0.01398851
 -0.05377238 -0.05323892  0.15824015  0.08216063 -0.00090009 -0.03928947
 -0.11216411  0.00966235  0.07187888  0.05061352  0.1208785  -0.00509422
  0.016327    0.02954099  0.08219197 -0.04089363  0.09537908 -0.07777419
  0.08067708  0.05531919  0.03189032 -0.18447936 -0.05915963  0.02082794
  0.0118385  -0.079534   -0.08557869 -0.01329362  0.11141351  0.18103354
 -0.23934044  0.03299224 -0.1757924   0.00673914  0.0152257   0.07070732
  0.08356034  0.04461219  0.04536493 -0.01908975  0.07869749  0.12545863
 -0.02484245 -0.12779252  0.1130549   0.1551413   0.03919922 -0.09170468
  0.0796949   0.11583342  0.01492751  0.17018712  0.02771821 -0.09948359
  0.0357466   0.14055082 -0.19302732 -0.03120962 -0.10002748  0.02172304
  0.04143353  0.13509153  0.06034688  0.0239446   0.00507741  0.03324943
 -0.0590491  -0.02887064 -0.02282813 -0.07487557  0.01700563 -0.0297379
  0.05352015  0.00114722  0.00461475 -0.07409348 -0.14208852 -0.07046053
  0.14196444 -0.00073436 -0.07394096 -0.0334441   0.10309241 -0.09400136
  0.04522892  0.12079232 -0.02018118  0.02403885 -0.17449094 -0.03329979
 -0.03850921  0.02925238 -0.13689327  0.02673579  0.00720812  0.06709464
  0.08227411 -0.26457268 -0.11082426  0.07889698  0.10449529 -0.13403593
 -0.09610972  0.14976244 -0.07121553  0.03924673 -0.04066254  0.02660898
 -0.03616274 -0.01806132  0.04895663  0.0587025  -0.05390331  0.02215341
  0.12283116 -0.13639693 -0.11472015  0.06916481  0.08143798 -0.02162697
  0.0039064  -0.06866791  0.05241258  0.06204865 -0.06907059 -0.10451945
  0.16837996  0.05856491 -0.03689643 -0.02053942 -0.14795157 -0.10004424
  0.05610419  0.05898779  0.04652295 -0.06048245 -0.00257142  0.06626479
 -0.10711212  0.04072054 -0.01519192 -0.16293232  0.02483076  0.02648497
  0.02210679 -0.03109581  0.03972995 -0.16258223  0.0256138  -0.04589515
  0.0378533  -0.07300167 -0.10394339 -0.00879694  0.0067086   0.02408219
  0.0140192  -0.01200266 -0.09574541 -0.08274958  0.01878735  0.06111354
 -0.06238928  0.15369853  0.1043703  -0.0284513   0.04639441  0.01650967
 -0.14536457  0.06893343 -0.05940814  0.1430885   0.01899919  0.05132344
  0.00660549 -0.11987808  0.0261269   0.04636652  0.00305093  0.01130082]",36.11811,-5.991439,500,0,0,VBG,0.0024572318791435074,406.962,8.668750279177818,0.021301129538329917,5,390,3.7288972757337775,0.0011936582142279527,0.0012775037209922712,0.0012775037209922712,0.001326041380136516,0.0013449048781747706,0.0012955247931595564,0.0014477389481014822,0.0013952023078618481
